question,answer,A,B,C,D,Category,Human Accuracy
대한민국의 배타적 경제수역에서의 항로표지 설치 권한은 누구에게 있는가?,2,외교통상부 장관,해양수산부 장관,법무부 장관,행정자치부 장관,Maritime Engineering,0.75
두표의 방향이 정점상향쌍두표로 사용하는 표지의 도색이 올바르게 표현된 것은?,1,흑황횡선,황흑횡선,흑황흑횡선,흑황종선,Maritime Engineering,0.875
고립장애표지의 등질은 어느 것인가?,1,매10초 2섬광 또는 매5초 2섬광,매10초 1섬광 또는 매5초 1섬광,매15초 2섬광 또는 매10초 2섬광,매15초 1섬광 또는 매5초 1섬광,Maritime Engineering,0.8332999999999999
광원의 빛을 굴절 및 반사시키는 작용을 이용하여 좁은범위의 각도에서 높은 광도를 얻기 위하여 이용하는 것으로 맞는 것은?,1,렌즈,색 필터,렌즈 덮개,항로표지용 전구,Maritime Engineering,0.8667
항로표지를 설치하고 관리하는 권한은 누구에게 있는가?,1,해양수산부장관,건설교통부장관,대통령,국무총리,Maritime Engineering,0.9333
항로표지위탁관리업을 영위하고자 하는 자는 시설 및 장비의 등록기준을 갖추고 해양수산부장관에게 등록하도록 되어있다. 이때 등록기준이 아닌 것은?,1,선박(5톤 이상),사무실,선박(2톤 이상),측정장비,Maritime Engineering,0.8571
해안선에서 20마일(해리)이상의 해양을 항해하는 선박에 게 육지를 초인하게 하거나 선위를 확정함에 이용할 수 있도록 설치하는 항로표지는 어느 것인가?,1,육지초인표지,항양표지,연안표지,항만인지표지,Maritime Engineering,0.8571
"우리나라의 부표의 종류, 형상, 도색, 두표에 관한 기준은?",2,"IALA 해상부표식 "" A "" 방식","IALA 해상부표식 "" B "" 방식","IALA 해상부표식 "" C "" 방식","IALA 해상부표식 "" D "" 방식",Maritime Engineering,0.7143
선박이 2시간동안 12해리를 항해하였다면 이 선박의 속력은 얼마인가?,2,4놋트,6놋트,8놋트,10놋트,Maritime Engineering,0.7692
초기 트림(initial trim)의 설명으로 가장 옳은 것은?,4,선수흘수가 선미흘수보다 큰 상태,선박이 화물을 만재하였을 때 선수흘수가 큰 상태,선미흘수와 선수흘수가 같은 상태,설계시에 초기 선미흘수를 크게 한 상태,Maritime Engineering,0.0
배를 설계할 때 정상상태에서 미리 선미흘수 쪽을 더 크게하여 설계하는 경우가 있는데 이 때의 트림을 무엇이라 하는가?,1,초기트림,선수트림,선미트림,흘수,Maritime Engineering,0.8571
공선(工船)은 어느 분류에 속하는 선박인가?,4,여객선,화객선,화물선,어선,Maritime Engineering,0.0
추진기관에 따른 선박의 발달과정이 옳게 표시된 것은?,1,범선 - 증기기관선 - 디젤기관선 - 원자력선,증기터빈선 - 증기왕복동기관선 - 가솔린기관선 - 원자력선,범선 - 디젤기관선 - 증기기관선 - 원자력선,증기기관선 - 범선 - 증기터빈선 - 디젤기관선,Maritime Engineering,1.0
대형 디젤기관은 어느 것에 속하는가?,1,보통 저속기관이다.,보통 중속기관이다.,보통 고속기관이다.,보통 초고속기관이다.,Maritime Engineering,1.0
역학적 해류계산(dynamic computation)에서 얻어지는 해류는?,1,지형류,취송류,관성류,조류,Maritime Engineering,0.7412000000000001
심해파에 대한 설명 중 맞는 것은?,4,"심해파의 파속은 수심, 파장 그리고 주기의 함수이다.",심해파의 파속은 제곱에 반비례한다.,심해파의 파속은 파장과는 관계가 없고 수심만의 함수이다.,수심이 파장의 1/2보다 깊다면 심해파이다.,Maritime Engineering,0.8344
서태평양의 열대해역에서 발생하는 시속 119km이상의 열대성 저기압은?,1,태풍,돌풍,허리케인,사이클론,Maritime Engineering,0.7635
수중 통신에 가장 많이 쓰이는 것은?,3,초단전파,광파,음파,유선통신,Maritime Engineering,0.8681
북회귀선에서 적도근처까지의 해면을 서류하는 우세한 난류는?,1,북적도 해류,남적도 해류,아라스카 해류,적도 반류,Maritime Engineering,0.7986
해수의 열염순환(Thermohaline circulation)과 가장 관계가 깊은 것은?,2,바람,밀도,압력,표면장력,Maritime Engineering,0.8408
항로표지법령상 항로표지위탁관리업의 등록기준으로 맞지 않는 것은?,4,주된 영업소재지에 사무실을 소유하거나 임차할 것,연면적 20m2 이상의 충전실과 충전설비를 소유하거나 임차할 것,2톤 이상의 항로표지 점검·정비용 선박을 1척 이상 소유하거나 임차할 것,항로표지 위치측정을 위한 이동용 위성항법보정수신기 1대 이상을 소유할 것,Maritime Engineering,0.7037
항로표지의 지리학적 광달거리를 결정하는 요소로 가장 거리가 먼 것은?,3,대기굴절,항해자의 안고,통항 선박의 길이,항로표지 등화의 높이,Maritime Engineering,0.75
AIWR은 어떤 등질의 약기호인가?,1,호광,단명암광,등명암광,복합군명암광,Maritime Engineering,0.8431000000000001
"항로표지법령상 사설항로표지를 관리하면서 검사에 불합격한 등명기를 사용하는 것을 적발하였을 때의 과태료 부과 기준으로 맞는 것은? (단, 3회 이상 위반의 경우)",4,75만원,150만원,200만원,300만원,Maritime Engineering,0.7209
"등명기에 설치하여 규정된 등질의 부호와 전구의 직류전압과 전류를 제어하고, 동작중인 전구의 고장상태를 감시하여 전구교환기에 제어신호를 보내고, 일광감지기의 제어신호를 받아 전구를 점등시키는 장치는?",1,섬광기,회전장치,전구교환기,항로표지용 전구,Maritime Engineering,0.8378
IALA 해상부표식에 사용하는 항로표지에 대한 등광의 색을 바르게 연결한 것은?,1,"측방표지 – 홍색등, 녹색등","방위표지 – 황색등, 홍색등","특수표지 – 흑색등, 백색등","고립장해표지 – 황색등, 녹색등",Maritime Engineering,0.9535
항로표지 설계 시 파압력 계산에 적용되는 정수면은?,1,최고고조면,평균수명,기본수준면,평균고조면,Maritime Engineering,0.8824
항로표지의 광달거리에 관한 내용으로 적합하지 않은 것은?,1,등화의 높이는 광달거리와 관계가 없다.,시계가 나쁘면 광달거리는 현저히 감소한다.,광력이 약한 등광일수록 광달거리가 불규칙하다.,대기의 상태에 따라 해도나 등대표에 기재되어 있는 광달거리 보다 커지는 경우도 있다.,Maritime Engineering,0.9063
항로표지법상 항로표지 이용료의 전부 또는 일부를 면제할 수 있는 선박이 아닌 것은?,2,우리나라 군함,원양어업에 사용되는 어선,해난을 피하기 위하여 기항하는 선박,대한민국과 상호주의 원칙이 적용되는 외국의 탐사선,Maritime Engineering,0.7273000000000001
IALA 해상부표식에서 A지역과 B지역이 서로 다르게 적용되는 표지는?,2,방위표지,측방표지,고립장해표지,안전수역표지,Maritime Engineering,0.7576
군섬광으로 매 5초에 2섬광 하는 백색광의 표지는?,3,좌현표지,특수표지,고립장해표지,북방위표지,Maritime Engineering,0.8065000000000001
"등탑의 기초 설계 시 지반 내에 기초를 얕게 매설하여 측면반력, 저면반력에 대해 안정을 유지하는 형식은?",1,부착식 기초,중력식 기초,반력식 기초,블록식 기초,Maritime Engineering,0.7931
항로표지법상 항로표지에 대한 설명으로 틀린 것은?,3,해양수산부장관이 설치∙관리한다.,항해하는 선박의 지표가 되는 시설이다.,법으로 정해진 항로에만 설치할 수 있다.,해양수산부장관 이외의 자도 허가를 받아 설치할 수 있다.,Maritime Engineering,0.7241
「항로표지법 시행령」상 항로표지 이용료의 전부 또는 일부를 면제할 수 있는 선박으로 거리가 먼 것은?,4,우리나라 탐사선,국내 항 간을 운항하는 내항선박,대한민국과 상호주의 원칙이 적용되는 외국의 실습선,부산항에서 납부하고 출항하여 인천항에 입항하는 외항 선박,Maritime Engineering,0.75
선박에서 항만의 소재를 표시하여 선박의 위치를 확정시키는데 필요한 항로표지는?,4,연안표지,유도표지,항양표지,항만인지표지,Maritime Engineering,0.7585999999999999
연달아 일어나는 2회의 고조 또는 2회의 저조가 같은 날이라도 반드시 그 높이가 같지 않은 것은?,4,조자,대조승,대조차,일조부등,Maritime Engineering,0.75
"여수항으로 입항 중인 선박이 항 입구에서 상부황색, 하부 흑색으로 도색된 등표를 발견하였다. 이 등표는 무슨 방위표지인가?",3,동방위표지,서방위표지,남방위표지,북방위표지,Maritime Engineering,0.8438
"통항이 곤란한 좁은 수로, 만 입구, 항구 등에서 선박을 안전한 항로로 유도하기 위하여 항로의 연장선상의 육지에 설치된 높이의 차가 있는 항로표지는?",1,도등,교량등,조사등,지향등,Maritime Engineering,0.9615
"부산항 부근을 항해하는 선박이 자차 4.5°E에서 진침로 150°로 항해하고자할 경우에 취해야 할 자선의 마그네틱 컴퍼스침로(CC)는? (단, 편차는 6°W임)",3,CC 145.5°,CC 148.5°,CC 151.5°,CC 154.5°,Maritime Engineering,0.75
자오선(Meridian)에 대한 설명으로 거리가 먼 것은?,3,지구의 양 극을 지나는 모든 대권을 말한다.,지축을 품은 평면이 지구의 표면과 만나서 이루는 대권을 말한다.,자오선은 항정선과 직교한다.,영국의 그리니치 천문대를 지나는 자오선을 0° 로 하여 경도 계산의 기준으로 삼은 것을 본초자오선이라고 한다.,Maritime Engineering,0.7391
점장도법에 대한 설명으로 거리가 먼 것은?,1,항정선이 곡선으로 표시된다.,자오선은 남북방향의 평행선이고 거등권은 동서방향의 평행선으로 직교한다.,해도 위의 두 지점 간의 방위는 두 지점을 직선으로 연결하여 이 직선과 자오선과의 교각에 의해 구해진다.,"고위도가 됨에 따라 거리, 넓이, 모양 등이 일그러지기 때문에 위도가 높은 지역의 해도로는 부적당하다.",Maritime Engineering,0.75
IALA 해상부표식(B방식)에 있어서 항로표지 종류별 두표의 형상 표시방법이 틀린 것은?,4,방위표지용 : 원추형 두표 2개,우현표지용 : 원추형 두표 1개,고립장해표지용 : 구형두표 2개,안전수역표지용 : 구형두표 3개,Maritime Engineering,0.8571
해도 도식 중 모래의 약어는?,1,S,G,M,St,Maritime Engineering,1.0
해도도식 중 PA 뜻은?,1,개략적인 위치,의심되는 위치,존재의 추측위치,의심되는 수심,Maritime Engineering,0.9524
야간표지의 등질 중 섬광등(FI)의 일종으로 1분 동안에 60회 이상의 섬광을 발하는 등은?,4,호광등,군섬광등,군명암등,급섬광등,Maritime Engineering,0.7619
백색 연속 초급섬광 또는 연속 급섬광의 등질을 사용하는 항로표지는?,2,동방위표지,북방위표지,서방위표지,고립장해표지,Maritime Engineering,0.7143
풍압차나 유압차가 있을 때 진자오선과 선수미선이 이루는 각은?,1,시침로,진침로,자침로,자침로,Maritime Engineering,0.7059000000000001
해도에 표기된 sh기호의 의미는?,3,해초,굴,조개껍질,망간,Maritime Engineering,0.8
항로표지 설계 시 파압력 계산에 적용되는 정 수면은?,1,최고고조면,평균수면,기본수준면,평균고조면,Maritime Engineering,0.9286
항해하는 선박에서 암초나 천소 등 장해물의 존재나 항로를 표시하기 위해 침추를 해저에 정치하여 해면상에 뜨게 한 구조물로서 등광을 발하지 않고 주로 주간에만 이용하는 것은?,2,등대,부표,등표,등부표,Maritime Engineering,0.7692
조석의 변화에서 저조나 고조가 되었을 때 순간적으로 해면의 승강이 매우 느려 정지한 것과 같이 보이는 상태는?,2,창조,정조,조차,이류,Maritime Engineering,0.8462000000000001
국제해상부표식에서 B지역 측방표지의 등색으로 가장 적합한 것은?,1,"좌현표지 : 녹색, 우현표지 : 홍색","좌현표지 : 백색, 우현표지 : 녹색","좌현표지 : 백색, 우현표지 : 홍색","좌현표지 : 홍색, 우현표지 : 백색",Maritime Engineering,1.0
"주간에 사용할 수 있도록 모양, 색체 등으로 위치를 표시하는 형상표지에 해당하는 것은?",1,입표,도등,레이더비콘,DGPS,Maritime Engineering,0.9231
"지반 내에 기초를 얕게 매몰하여 측면부착력, 저면반력에 의하여 안정을 유지하는 기초형식은?",1,부착식,중력식,반력식,부력식,Maritime Engineering,1.0
3개의 물표를 선정하고 육분의로 중앙에 있는 물표와 자우 각각의 물표사이의 각도를 측정하고 삼간분도기를 이용하여 이를 두 각이 만난점을 선위로 측정하는 방법은?,1,수평협각법,중시선법,교차방위법,선수배각법,Maritime Engineering,0.9167
"등탑의 기초 설계시 지반애에 기초를 얕게 매몰하여 측면 부착력, 저면반력에 의하여 안정을 유지하는 형식은?",1,부착식 기초,중력식 기초,반력식 기초,블록식 기초,Maritime Engineering,1.0
여수항으로 입항중인 선박이 항 입구에서 상부황색 하부흑색으로 도색된 등표를 발견하였다. 이 등표는 어느 방위표지인가?,1,남방위표지,북방위표지,동방위표지,서방위표지,Maritime Engineering,0.9231
방위표지에 사용하는 등질로 맞는 것은?,1,북방위표지 : 연속적인 급섬광 또는 초급섬광,동방위표지 : 9회의 급섬광 또는 초급섬광 다음에 암간,서방위표지 : 6회의 급성광 또는 초급섬광 다음에 암간,남방위표지 : 3회의 급섬광 또는 초급섬광 다음에 장섬광 다음에 암간,Maritime Engineering,0.9
"IALA 해상부표식에서 우리나라가 채택하고 있는 “B"" 방식의 경우 우현표지 등부표의 번호와 등색이 올바른 것은?",1,짝수번호 - 홍색,짝수번호 - 녹색,홀수번호 - 홍색,홀수번호- 녹색,Maritime Engineering,0.8181999999999999
항로표지 설계시 파압력 계산에 적용되는 정수면은?,1,최고고조면,평균수면,기본수준면,평균고조면,Maritime Engineering,1.0
"등명기에 설치하여 규정된 등질의 부호와 전구의 직류전압과 전류를 제어하고, 동작 중인 전구의 고장상태를 감시하여 전구교환기에 제어신호를 보내고 일광제어기의 제어신호를 받아 전구를 점등시키는 장치는?",1,섬광기,회전장치,전구교환기,항로표지용 전구,Maritime Engineering,1.0
북방위표지의 도색으로 옳은 것은?,1,"상부흑색, 하부황색",흑색바탕에 황색횡대,황색바탕에 흑색횡대,"상부황색, 하부흑색",Maritime Engineering,0.875
등명기 렌즈의 최소 두께는 얼마인가?,1,6㎜ 이상,8㎜ 이상,10㎜ 이상,12㎜ 이상,Maritime Engineering,0.7585999999999999
항해용 해도 중 해안도의 축척으로 맞는 것은?,1,5 만분의 1 이하,5 만분의 1 이상,100 만분의 1 이하,400 만분의 1 이하,Maritime Engineering,0.8125
